kitty go away / kitty went away									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
apple	0	0	0	0.01	0.02	0.08	0.11	0.21	0.33	0.43	0.58	0.62	0.68	0.72	0.85	0.88	0.87	0.89	0.92	0.95	0.98	0.95	0.97
hungry	0	0	0	0.01	0	0.01	0.02	0.03	0.05	0.07	0.15	0.18	0.24	0.29	0.38	0.47	0.53	0.58	0.69	0.73	0.82	0.77	0.89
held									0	0	0.01	0.01	0.01	0	0.02	0.03	0.03	0.05	0.11	0.1	0.16	0.15	0.18
got									0.01	0	0.03	0.05	0.07	0.08	0.12	0.15	0.24	0.26	0.35	0.32	0.62	0.39	0.55
jump	0	0	0	0	0	0	0	0.09	0.05	0.09	0.19	0.24	0.3	0.39	0.53	0.6	0.65	0.7	0.74	0.75	0.89	0.84	0.94
game									0.01	0.03	0.06	0.12	0.12	0.19	0.29	0.29	0.41	0.43	0.46	0.58	0.74	0.68	0.82
think									0	0	0.02	0.01	0.03	0.04	0.08	0.09	0.13	0.18	0.23	0.26	0.43	0.37	0.51
new									0.01	0.01	0.03	0.05	0.08	0.09	0.15	0.24	0.26	0.35	0.41	0.41	0.59	0.48	0.68
windy									0.02	0.02	0.06	0.11	0.12	0.11	0.23	0.27	0.33	0.42	0.45	0.51	0.61	0.57	0.71
next to									0	0	0.01	0.02	0.03	0.04	0.05	0.09	0.1	0.17	0.26	0.25	0.38	0.31	0.45
I	0.01	0	0.01	0	0.01	0.02	0.02	0.04	0.1	0.11	0.18	0.24	0.24	0.33	0.39	0.48	0.56	0.61	0.63	0.66	0.82	0.8	0.88
dirty	0	0	0.01	0.01	0.01	0.02	0.02	0.12	0.1	0.1	0.23	0.33	0.39	0.47	0.58	0.62	0.69	0.72	0.82	0.77	0.91	0.83	0.95
too									0.01	0.04	0.07	0.12	0.17	0.18	0.29	0.34	0.42	0.44	0.59	0.66	0.74	0.62	0.78
zipper	0	0	0	0.01	0.01	0.01	0	0.04	0.03	0.05	0.15	0.24	0.23	0.29	0.38	0.46	0.51	0.59	0.64	0.61	0.77	0.67	0.82
cold	0	0	0	0	0	0.02	0.03	0.13	0.13	0.19	0.33	0.44	0.47	0.52	0.67	0.71	0.77	0.82	0.84	0.82	0.94	0.87	0.95
cheese	0	0	0.01	0.05	0.08	0.09	0.18	0.32	0.36	0.41	0.57	0.64	0.69	0.67	0.78	0.83	0.87	0.86	0.92	0.93	0.96	0.92	0.97
gas station									0	0	0.03	0.03	0.05	0.06	0.14	0.16	0.2	0.26	0.35	0.37	0.56	0.56	0.64
doll	0	0.01	0.02	0.04	0.02	0.06	0.16	0.17	0.18	0.22	0.35	0.39	0.45	0.47	0.58	0.57	0.64	0.68	0.75	0.74	0.86	0.76	0.88
dress (object)	0	0	0	0.01	0	0.01	0.02	0.06	0.05	0.05	0.1	0.17	0.2	0.25	0.35	0.41	0.48	0.48	0.62	0.57	0.74	0.66	0.8
toothbrush	0	0	0	0	0.01	0.01	0.08	0.11	0.12	0.16	0.33	0.37	0.44	0.47	0.6	0.7	0.72	0.77	0.78	0.85	0.94	0.87	0.95
yourself									0	0	0	0	0.01	0.01	0.02	0.04	0.04	0.06	0.12	0.15	0.21	0.21	0.23
sleep	0	0	0	0.01	0	0.01	0.03	0.04	0.05	0.09	0.17	0.27	0.32	0.38	0.51	0.62	0.64	0.74	0.78	0.8	0.91	0.84	0.92
drink (action)	0	0	0.01	0.02	0.02	0.02	0.06	0.09	0.15	0.18	0.33	0.41	0.44	0.51	0.66	0.69	0.77	0.77	0.84	0.81	0.92	0.85	0.93
stove	0	0	0	0	0	0	0	0.06	0.02	0.07	0.1	0.17	0.19	0.26	0.37	0.41	0.38	0.44	0.51	0.61	0.65	0.67	0.72
melon									0.03	0.02	0.08	0.11	0.16	0.21	0.22	0.3	0.31	0.35	0.46	0.46	0.56	0.46	0.62
money	0	0	0	0.01	0	0.01	0.01	0.11	0.06	0.08	0.16	0.27	0.31	0.37	0.43	0.55	0.59	0.65	0.78	0.75	0.9	0.79	0.89
dryer									0.01	0.01	0.05	0.09	0.07	0.1	0.17	0.23	0.27	0.33	0.42	0.42	0.61	0.52	0.66
dry (description)	0	0	0	0	0	0	0	0.02	0.02	0.03	0.08	0.11	0.14	0.19	0.28	0.34	0.39	0.48	0.52	0.53	0.76	0.66	0.81
help	0	0	0	0	0	0.01	0.01	0.06	0.07	0.11	0.21	0.3	0.32	0.38	0.53	0.59	0.66	0.74	0.76	0.8	0.9	0.87	0.88
potato chip									0.04	0.08	0.18	0.23	0.24	0.32	0.35	0.46	0.51	0.61	0.69	0.64	0.84	0.73	0.86
all	0	0	0	0	0	0.01	0.01	0.05	0.06	0.04	0.09	0.12	0.12	0.12	0.26	0.29	0.39	0.39	0.51	0.57	0.69	0.64	0.74
mens									0	0	0	0	0	0	0.01	0	0.01	0.02	0.03	0.04	0.04	0.03	0.04
last									0	0	0.01	0.03	0.02	0.03	0.07	0.09	0.08	0.17	0.2	0.21	0.33	0.32	0.41
girl	0	0	0	0	0.01	0.01	0.05	0.1	0.07	0.09	0.2	0.29	0.3	0.35	0.45	0.5	0.53	0.59	0.65	0.67	0.82	0.75	0.86
up	0.03	0	0.02	0.03	0.07	0.12	0.16	0.33	0.37	0.38	0.51	0.53	0.58	0.6	0.74	0.72	0.75	0.77	0.82	0.81	0.91	0.87	0.91
garbage									0.03	0.07	0.1	0.17	0.22	0.23	0.28	0.4	0.4	0.46	0.54	0.59	0.66	0.61	0.71
pretty	0	0	0	0.02	0.02	0.04	0.04	0.15	0.1	0.11	0.19	0.26	0.26	0.35	0.46	0.45	0.51	0.54	0.58	0.61	0.79	0.72	0.82
hate									0	0	0	0.01	0.01	0	0.05	0.06	0.05	0.1	0.19	0.15	0.22	0.2	0.27
cloud									0.03	0.03	0.11	0.19	0.18	0.25	0.35	0.39	0.46	0.48	0.55	0.61	0.76	0.68	0.81
baby crying / baby crying cuz she's sad									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
go bye-bye / wanna go bye-bye									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dump									0.01	0.01	0.03	0.06	0.09	0.06	0.13	0.23	0.22	0.26	0.29	0.35	0.45	0.45	0.53
go	0	0	0	0.03	0.04	0.06	0.08	0.22	0.25	0.34	0.45	0.56	0.59	0.67	0.72	0.8	0.82	0.85	0.88	0.87	0.95	0.93	0.96
pumpkin									0.04	0.05	0.14	0.18	0.2	0.25	0.32	0.39	0.48	0.47	0.56	0.57	0.74	0.65	0.81
lady	0	0	0	0	0	0	0	0.03	0.02	0.01	0.07	0.09	0.15	0.15	0.22	0.27	0.3	0.35	0.45	0.48	0.6	0.46	0.61
spill									0.01	0.01	0.04	0.08	0.12	0.17	0.25	0.3	0.33	0.43	0.56	0.51	0.71	0.67	0.81
was									0	0	0.01	0.01	0.01	0.01	0.06	0.08	0.08	0.15	0.21	0.23	0.34	0.32	0.45
lawn mower									0.03	0.04	0.12	0.13	0.16	0.22	0.28	0.36	0.35	0.43	0.49	0.55	0.63	0.55	0.69
I make tower / I making tower									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
corn									0.05	0.08	0.17	0.24	0.27	0.3	0.44	0.48	0.55	0.6	0.72	0.73	0.84	0.75	0.88
hard	0	0	0	0	0	0	0	0.01	0.01	0.01	0.04	0.07	0.08	0.08	0.16	0.2	0.3	0.34	0.44	0.42	0.62	0.56	0.69
big	0	0	0	0.01	0.01	0.01	0.05	0.1	0.08	0.1	0.23	0.29	0.35	0.43	0.58	0.63	0.67	0.74	0.86	0.79	0.91	0.82	0.94
quiet									0.01	0.01	0.04	0.06	0.11	0.17	0.23	0.34	0.36	0.41	0.5	0.49	0.71	0.61	0.74
fell									0.01	0.02	0.07	0.1	0.12	0.12	0.19	0.19	0.29	0.34	0.51	0.38	0.68	0.41	0.62
noisy									0.01	0.02	0.03	0.08	0.09	0.11	0.17	0.24	0.23	0.33	0.44	0.36	0.58	0.49	0.61
grapes									0.09	0.15	0.29	0.37	0.41	0.45	0.59	0.63	0.69	0.73	0.79	0.83	0.9	0.86	0.95
bedroom	0	0	0	0	0	0	0	0.03	0.02	0.04	0.09	0.15	0.15	0.22	0.33	0.4	0.46	0.52	0.57	0.64	0.8	0.7	0.85
pajamas	0	0	0	0.01	0	0.01	0.04	0.06	0.06	0.08	0.2	0.23	0.3	0.34	0.45	0.61	0.61	0.7	0.73	0.77	0.87	0.83	0.92
tape									0.02	0.01	0.09	0.13	0.14	0.18	0.25	0.34	0.41	0.45	0.56	0.59	0.73	0.64	0.77
down	0	0.01	0.03	0.04	0.04	0.07	0.11	0.23	0.29	0.36	0.47	0.54	0.52	0.57	0.7	0.74	0.74	0.8	0.86	0.79	0.93	0.87	0.93
broke									0.03	0.03	0.1	0.12	0.18	0.2	0.29	0.28	0.43	0.42	0.59	0.49	0.77	0.48	0.68
door	0	0	0	0.01	0.02	0.03	0.12	0.17	0.23	0.27	0.39	0.48	0.52	0.59	0.71	0.75	0.79	0.84	0.86	0.92	0.95	0.91	0.96
sick	0	0	0	0	0	0	0	0.02	0.01	0.01	0.03	0.07	0.12	0.17	0.22	0.29	0.34	0.41	0.52	0.57	0.73	0.66	0.77
knee	0	0	0	0	0	0.01	0.02	0.1	0.1	0.13	0.24	0.34	0.34	0.41	0.53	0.6	0.67	0.73	0.76	0.73	0.87	0.79	0.91
be									0.01	0.02	0.01	0.03	0.04	0.06	0.09	0.13	0.15	0.2	0.31	0.3	0.38	0.37	0.46
try/try to									0	0.01	0.04	0.05	0.07	0.1	0.19	0.23	0.26	0.27	0.36	0.43	0.54	0.52	0.64
above									0	0.01	0.01	0.01	0.03	0.03	0.05	0.07	0.08	0.14	0.16	0.19	0.24	0.26	0.3
cake	0	0.01	0	0.01	0	0.01	0.01	0.12	0.08	0.1	0.25	0.32	0.36	0.4	0.58	0.64	0.76	0.77	0.81	0.84	0.92	0.89	0.93
talk									0.01	0.03	0.08	0.1	0.12	0.13	0.26	0.34	0.39	0.45	0.55	0.58	0.75	0.72	0.81
over									0.01	0.01	0.04	0.06	0.08	0.1	0.22	0.28	0.28	0.36	0.46	0.49	0.67	0.59	0.71
chin									0.05	0.05	0.19	0.28	0.29	0.34	0.49	0.5	0.56	0.61	0.72	0.7	0.83	0.8	0.84
brother	0.01	0.01	0.02	0.04	0.02	0.04	0.09	0.1	0.07	0.13	0.14	0.18	0.18	0.26	0.26	0.34	0.35	0.39	0.51	0.48	0.61	0.56	0.64
squirrel	0	0.01	0	0.04	0.02	0.05	0.1	0.16	0.05	0.06	0.17	0.2	0.24	0.27	0.35	0.42	0.49	0.55	0.58	0.64	0.75	0.73	0.8
yogurt									0.08	0.15	0.28	0.33	0.34	0.38	0.53	0.54	0.57	0.61	0.62	0.71	0.75	0.74	0.87
pull	0	0	0	0	0	0	0	0.05	0.03	0.04	0.06	0.12	0.13	0.2	0.27	0.33	0.39	0.47	0.59	0.54	0.73	0.67	0.76
window	0	0	0	0.01	0	0.01	0.01	0.08	0.04	0.05	0.11	0.2	0.23	0.21	0.3	0.36	0.48	0.53	0.64	0.65	0.84	0.72	0.82
slide (action)									0.05	0.07	0.14	0.22	0.26	0.3	0.42	0.46	0.56	0.61	0.65	0.66	0.81	0.72	0.86
babysitter's name	0	0	0.01	0	0.04	0.06	0.05	0.06	0.19	0.2	0.25	0.3	0.31	0.33	0.41	0.46	0.48	0.48	0.6	0.61	0.68	0.59	0.72
mans									0	0	0.01	0.03	0.02	0.01	0.05	0.06	0.07	0.07	0.15	0.13	0.14	0.12	0.19
see	0	0	0.01	0.01	0.04	0.03	0.1	0.14	0.11	0.12	0.23	0.3	0.28	0.4	0.5	0.59	0.64	0.72	0.79	0.74	0.87	0.82	0.88
owl	0	0	0.01	0	0.01	0.02	0.03	0.05	0.13	0.15	0.24	0.33	0.34	0.36	0.49	0.48	0.54	0.6	0.65	0.62	0.83	0.68	0.8
soft	0	0	0	0	0	0	0.01	0.03	0.03	0.04	0.13	0.14	0.15	0.19	0.26	0.35	0.42	0.47	0.51	0.55	0.72	0.62	0.77
time									0	0	0.02	0.02	0.05	0.07	0.08	0.1	0.1	0.18	0.21	0.27	0.38	0.35	0.47
camed									0	0	0	0	0	0	0.01	0	0	0.01	0.01	0.03	0.02	0.02	0.02
wolf									0.02	0.01	0.08	0.06	0.09	0.11	0.12	0.23	0.28	0.32	0.39	0.39	0.57	0.43	0.58
ankle									0	0.01	0.04	0.07	0.08	0.12	0.12	0.18	0.19	0.25	0.29	0.3	0.49	0.36	0.51
mices									0	0	0	0	0	0	0.01	0	0.01	0.01	0.02	0.01	0.03	0.02	0.02
tricycle									0.01	0.03	0.04	0.05	0.09	0.1	0.2	0.17	0.26	0.31	0.35	0.38	0.5	0.42	0.57
truck	0	0	0	0	0.02	0.05	0.11	0.23	0.29	0.33	0.51	0.58	0.62	0.65	0.78	0.8	0.85	0.87	0.92	0.91	0.97	0.93	0.97
bug	0	0	0	0.02	0.01	0.02	0.05	0.11	0.14	0.18	0.35	0.41	0.45	0.5	0.59	0.69	0.73	0.75	0.84	0.79	0.92	0.83	0.92
sockses									0.01	0	0.03	0.03	0.04	0.05	0.05	0.05	0.06	0.06	0.05	0.06	0.08	0.04	0.06
banana	0	0.01	0.02	0.09	0.11	0.22	0.23	0.38	0.52	0.56	0.66	0.73	0.76	0.77	0.87	0.9	0.87	0.91	0.92	0.93	0.98	0.94	0.97
nice	0	0	0	0.02	0.01	0.01	0.08	0.1	0.06	0.05	0.12	0.22	0.27	0.25	0.38	0.41	0.44	0.5	0.6	0.56	0.76	0.66	0.77
can (object)									0.01	0.03	0.06	0.11	0.13	0.14	0.23	0.27	0.34	0.4	0.45	0.48	0.61	0.57	0.69
ouch	0.01	0.02	0.03	0.04	0.11	0.12	0.22	0.28	0.43	0.45	0.6	0.65	0.73	0.75	0.75	0.87	0.83	0.87	0.89	0.9	0.95	0.89	0.94
moon	0	0	0	0.01	0.02	0.04	0.02	0.13	0.23	0.2	0.4	0.44	0.47	0.54	0.66	0.65	0.77	0.79	0.81	0.79	0.92	0.84	0.93
tummy	0	0	0.01	0.01	0	0.01	0.07	0.13	0.11	0.18	0.33	0.43	0.45	0.45	0.63	0.68	0.73	0.77	0.86	0.8	0.93	0.87	0.94
cookie mommy / cookie for mommy									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
does your child talk a bout objects that are not present?									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
carry									0.01	0.02	0.07	0.13	0.14	0.22	0.3	0.4	0.45	0.56	0.62	0.64	0.76	0.75	0.82
heard									0	0	0.01	0.01	0.01	0.01	0.02	0.04	0.06	0.09	0.16	0.17	0.31	0.15	0.33
lollipop									0.01	0.03	0.08	0.12	0.13	0.16	0.24	0.24	0.32	0.44	0.39	0.49	0.62	0.6	0.65
that my truck / that's my truck									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
call (on phone)									0.1	0.13	0.2	0.25	0.28	0.35	0.47	0.53	0.57	0.67	0.71	0.68	0.81	0.74	0.86
tuna									0.01	0.02	0.05	0.04	0.06	0.1	0.19	0.17	0.17	0.26	0.32	0.36	0.43	0.34	0.43
daddy*	0.25	0.26	0.44	0.48	0.53	0.69	0.62	0.75	0.92	0.94	0.95	0.96	0.96	0.95	0.96	0.98	0.98	0.96	0.99	0.98	0.99	0.98	0.99
moose									0.03	0.05	0.07	0.11	0.09	0.11	0.21	0.23	0.28	0.28	0.35	0.36	0.52	0.42	0.48
farm									0.01	0.01	0.04	0.09	0.11	0.12	0.2	0.26	0.28	0.35	0.39	0.47	0.57	0.49	0.65
falled									0	0.01	0.02	0.02	0.03	0.03	0.05	0.04	0.09	0.09	0.15	0.09	0.17	0.11	0.17
hurt	0	0	0	0	0	0	0.01	0.04	0.03	0.05	0.1	0.19	0.23	0.24	0.37	0.47	0.55	0.59	0.68	0.66	0.83	0.75	0.85
hafta/have to									0.01	0	0.01	0.03	0.05	0.02	0.07	0.17	0.17	0.21	0.36	0.34	0.48	0.47	0.56
puppy	0	0	0.01	0.03	0.04	0.06	0.08	0.21	0.22	0.21	0.4	0.49	0.48	0.54	0.64	0.7	0.73	0.79	0.83	0.77	0.9	0.84	0.93
cat	0.03	0.01	0.03	0.08	0.11	0.19	0.29	0.36	0.42	0.45	0.53	0.66	0.68	0.68	0.8	0.85	0.84	0.86	0.94	0.88	0.96	0.96	0.95
eat	0	0	0.01	0.03	0.03	0.02	0.1	0.15	0.17	0.24	0.43	0.51	0.51	0.64	0.7	0.8	0.82	0.86	0.91	0.91	0.96	0.92	0.96
nail									0.01	0.01	0.03	0.1	0.05	0.12	0.18	0.26	0.27	0.34	0.38	0.46	0.58	0.51	0.63
deer	0	0	0	0	0	0	0.03	0	0.06	0.08	0.14	0.16	0.18	0.27	0.34	0.37	0.39	0.42	0.46	0.52	0.7	0.55	0.69
bye	0.12	0.1	0.3	0.23	0.43	0.5	0.56	0.68	0.72	0.75	0.88	0.88	0.91	0.91	0.91	0.93	0.95	0.96	0.96	0.93	0.98	0.97	0.98
pickle									0.02	0.05	0.13	0.17	0.17	0.19	0.29	0.4	0.4	0.49	0.55	0.54	0.69	0.64	0.74
bench									0.01	0.01	0.02	0.05	0.04	0.06	0.1	0.12	0.14	0.18	0.23	0.25	0.4	0.37	0.48
broom	0	0	0.01	0	0.01	0.01	0.07	0.1	0.09	0.1	0.18	0.27	0.27	0.36	0.42	0.52	0.55	0.62	0.69	0.71	0.84	0.73	0.85
flower	0	0	0	0.02	0.02	0.04	0.07	0.17	0.2	0.23	0.41	0.5	0.5	0.52	0.66	0.74	0.75	0.82	0.86	0.88	0.94	0.88	0.97
here									0.04	0.07	0.09	0.16	0.19	0.25	0.35	0.39	0.48	0.53	0.62	0.69	0.81	0.68	0.83
pet's name									0.3	0.29	0.45	0.43	0.47	0.54	0.57	0.59	0.63	0.63	0.7	0.66	0.81	0.69	0.77
coffee	0	0	0	0	0	0	0.04	0.06	0.04	0.04	0.15	0.2	0.24	0.28	0.4	0.43	0.5	0.58	0.61	0.63	0.79	0.67	0.78
white									0.01	0.03	0.05	0.07	0.11	0.16	0.28	0.32	0.34	0.4	0.45	0.5	0.69	0.59	0.75
buttocks/bottom*									0.09	0.14	0.26	0.36	0.38	0.49	0.55	0.63	0.68	0.75	0.78	0.8	0.91	0.83	0.9
bear	0.01	0	0	0.06	0.03	0.1	0.16	0.2	0.34	0.34	0.5	0.56	0.6	0.62	0.69	0.78	0.79	0.81	0.86	0.86	0.95	0.88	0.95
zoo	0	0	0	0.01	0	0	0.01	0.01	0.04	0.08	0.12	0.12	0.2	0.23	0.31	0.37	0.46	0.49	0.54	0.59	0.73	0.68	0.77
blanket	0	0	0	0.01	0.02	0.04	0.08	0.13	0.18	0.22	0.39	0.47	0.51	0.58	0.65	0.78	0.79	0.83	0.86	0.87	0.95	0.92	0.96
nap	0	0	0	0.01	0.01	0.01	0.03	0.12	0.08	0.11	0.22	0.27	0.35	0.39	0.52	0.58	0.67	0.71	0.84	0.79	0.91	0.84	0.94
country									0	0	0	0	0.01	0.02	0.04	0.03	0.04	0.08	0.07	0.08	0.16	0.15	0.21
day	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.04	0.07	0.08	0.11	0.21	0.23	0.25	0.33	0.39	0.45	0.53	0.52	0.59
losed									0	0	0	0.01	0	0	0.01	0.02	0.02	0.01	0.02	0.04	0.03	0.03	0.03
shovel	0	0	0	0	0	0	0	0.04	0.04	0.03	0.08	0.16	0.16	0.24	0.28	0.4	0.39	0.48	0.53	0.6	0.75	0.63	0.78
chair	0	0	0	0.01	0	0.02	0.05	0.14	0.16	0.21	0.4	0.44	0.44	0.57	0.69	0.72	0.77	0.81	0.82	0.9	0.95	0.89	0.94
what	0	0	0.01	0.04	0.05	0.06	0.09	0.13	0.15	0.13	0.19	0.22	0.24	0.32	0.46	0.5	0.53	0.56	0.68	0.72	0.81	0.79	0.88
haved									0	0	0	0	0	0	0	0	0.01	0.02	0.01	0.02	0.03	0.03	0.03
into									0	0	0	0.01	0.02	0.03	0.07	0.07	0.08	0.16	0.19	0.21	0.31	0.31	0.35
read	0	0	0	0.01	0	0.01	0.02	0.04	0.09	0.16	0.21	0.28	0.31	0.37	0.55	0.61	0.68	0.73	0.79	0.77	0.92	0.82	0.92
awake									0.01	0.03	0.05	0.11	0.12	0.2	0.3	0.35	0.4	0.49	0.57	0.53	0.73	0.68	0.8
owie/boo boo	0	0	0.02	0.01	0.06	0.06	0.15	0.18	0.29	0.38	0.45	0.56	0.65	0.62	0.71	0.79	0.8	0.83	0.88	0.88	0.95	0.83	0.91
clock	0	0	0	0	0.01	0.04	0.03	0.14	0.14	0.15	0.29	0.34	0.38	0.38	0.49	0.55	0.61	0.65	0.67	0.72	0.85	0.79	0.89
sauce									0.02	0.01	0.05	0.08	0.14	0.11	0.26	0.25	0.33	0.29	0.38	0.39	0.59	0.57	0.64
sweater	0	0	0	0	0	0	0	0.04	0.07	0.19	0.2	0.3	0.36	0.4	0.53	0.62	0.52	0.54	0.64	0.65	0.68	0.75	0.81
go potty									0.06	0.13	0.22	0.31	0.32	0.42	0.52	0.58	0.67	0.71	0.8	0.83	0.89	0.83	0.94
say	0	0	0	0	0	0	0.02	0.03	0.02	0.04	0.07	0.09	0.09	0.11	0.22	0.24	0.32	0.4	0.45	0.49	0.66	0.59	0.73
ride	0	0	0	0.02	0	0	0.01	0.04	0.04	0.05	0.14	0.2	0.2	0.3	0.42	0.51	0.55	0.62	0.72	0.7	0.85	0.74	0.86
wipe	0	0	0	0	0	0	0.01	0.05	0.03	0.02	0.1	0.12	0.17	0.23	0.36	0.36	0.44	0.49	0.49	0.57	0.73	0.71	0.78
basket									0.03	0.05	0.14	0.18	0.19	0.25	0.33	0.4	0.46	0.5	0.59	0.59	0.76	0.67	0.82
jello									0.02	0.04	0.08	0.1	0.12	0.14	0.18	0.19	0.3	0.36	0.43	0.45	0.6	0.47	0.62
coffee hot / that coffee hot									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
frog	0	0	0	0	0	0.01	0.02	0.05	0.11	0.14	0.28	0.38	0.41	0.43	0.57	0.62	0.71	0.73	0.78	0.77	0.91	0.82	0.94
first									0.01	0	0.02	0.04	0.04	0.08	0.15	0.19	0.21	0.3	0.39	0.41	0.57	0.52	0.66
cockadoodledoo	0.01	0	0	0	0	0.01	0.05	0.07	0.13	0.11	0.19	0.25	0.27	0.34	0.39	0.38	0.5	0.53	0.56	0.53	0.75	0.57	0.73
more cookie / more cookies									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sweep									0.02	0.03	0.07	0.12	0.14	0.22	0.28	0.33	0.39	0.45	0.49	0.5	0.71	0.65	0.75
cookie	0.01	0.02	0.03	0.02	0.09	0.11	0.21	0.3	0.38	0.36	0.57	0.69	0.66	0.7	0.78	0.84	0.88	0.91	0.94	0.91	0.98	0.94	0.98
popsicle									0.03	0.05	0.14	0.15	0.2	0.27	0.34	0.34	0.41	0.51	0.58	0.64	0.73	0.71	0.78
crib	0	0	0	0.01	0	0	0.01	0.04	0.03	0.04	0.11	0.15	0.21	0.26	0.35	0.37	0.46	0.5	0.59	0.58	0.73	0.64	0.76
soda/pop									0.05	0.07	0.13	0.17	0.22	0.28	0.31	0.36	0.39	0.45	0.53	0.51	0.72	0.59	0.64
beans									0.07	0.1	0.21	0.26	0.28	0.38	0.4	0.45	0.51	0.51	0.68	0.62	0.78	0.62	0.82
because									0	0	0.01	0.02	0.03	0.04	0.11	0.13	0.11	0.15	0.26	0.3	0.37	0.42	0.49
downtown									0	0	0	0.02	0.03	0.02	0.05	0.1	0.08	0.14	0.15	0.23	0.23	0.29	0.27
sofa									0.01	0.01	0.04	0.07	0.08	0.08	0.11	0.16	0.21	0.22	0.27	0.34	0.42	0.41	0.42
dance	0	0	0	0.01	0	0.01	0.04	0.08	0.07	0.11	0.2	0.27	0.28	0.35	0.51	0.5	0.61	0.66	0.72	0.71	0.85	0.8	0.92
splural									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
plate	0	0	0	0	0	0	0.01	0.05	0.04	0.04	0.16	0.2	0.26	0.35	0.45	0.53	0.57	0.64	0.63	0.7	0.84	0.77	0.88
meow	0.01	0.03	0.04	0.08	0.07	0.17	0.24	0.35	0.5	0.49	0.68	0.72	0.73	0.79	0.82	0.86	0.9	0.9	0.94	0.91	0.97	0.93	0.97
them									0	0	0.01	0.03	0.02	0.03	0.09	0.09	0.1	0.17	0.28	0.25	0.33	0.35	0.42
blue	0	0	0	0.01	0.01	0.01	0.03	0.07	0.09	0.14	0.23	0.31	0.31	0.38	0.52	0.55	0.65	0.7	0.69	0.74	0.87	0.8	0.91
little (description)	0	0	0	0.01	0	0	0	0.03	0.02	0.03	0.07	0.11	0.14	0.16	0.38	0.36	0.45	0.55	0.63	0.65	0.79	0.72	0.87
coke									0.04	0.04	0.09	0.13	0.15	0.18	0.25	0.2	0.34	0.4	0.41	0.37	0.54	0.44	0.56
blewed									0	0	0	0	0	0	0	0	0.01	0.01	0.04	0.02	0.03	0.01	0.01
raisin	0	0	0	0.01	0.01	0.01	0.01	0.06	0.05	0.07	0.19	0.26	0.27	0.31	0.46	0.47	0.56	0.61	0.69	0.71	0.81	0.76	0.88
tonight	0	0	0	0	0	0	0	0.01	0	0	0.01	0.03	0.03	0.02	0.08	0.12	0.12	0.18	0.24	0.26	0.36	0.38	0.47
man	0	0	0	0.01	0	0.01	0.02	0.06	0.05	0.04	0.12	0.18	0.22	0.26	0.34	0.45	0.45	0.49	0.63	0.63	0.75	0.67	0.8
touch	0	0	0	0	0	0.01	0	0.04	0.03	0.02	0.1	0.12	0.16	0.16	0.26	0.33	0.39	0.48	0.54	0.57	0.75	0.67	0.83
play	0	0	0	0.01	0	0.01	0.05	0.05	0.06	0.09	0.19	0.27	0.32	0.37	0.52	0.62	0.66	0.72	0.84	0.8	0.9	0.88	0.95
helicopter									0.04	0.04	0.1	0.16	0.17	0.26	0.34	0.43	0.5	0.59	0.62	0.69	0.79	0.65	0.83
food	0	0	0.01	0.01	0.01	0.02	0.04	0.08	0.07	0.14	0.21	0.29	0.31	0.37	0.48	0.55	0.58	0.61	0.69	0.7	0.83	0.83	0.88
cheek	0	0	0	0.01	0	0	0.02	0.05	0.06	0.11	0.2	0.29	0.33	0.4	0.55	0.53	0.6	0.66	0.68	0.78	0.84	0.79	0.86
toeses									0.01	0	0.01	0.03	0.03	0.02	0.03	0.02	0.05	0.07	0.05	0.1	0.06	0.04	0.05
fine	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.03	0.04	0.04	0.09	0.13	0.16	0.22	0.29	0.29	0.4	0.33	0.51
sing	0	0	0.03	0.01	0	0.01	0.05	0.08	0.03	0.05	0.11	0.15	0.22	0.26	0.4	0.44	0.55	0.61	0.68	0.66	0.83	0.75	0.88
ball	0.04	0	0.07	0.2	0.26	0.39	0.56	0.53	0.77	0.79	0.9	0.91	0.95	0.94	0.96	0.98	0.96	0.97	0.98	0.98	0.99	0.98	0.99
trash	0	0	0	0.01	0.01	0.01	0.02	0.06	0.07	0.11	0.21	0.29	0.27	0.35	0.45	0.45	0.54	0.51	0.6	0.62	0.78	0.69	0.8
tear									0	0.01	0.02	0.02	0.05	0.06	0.09	0.12	0.18	0.22	0.24	0.33	0.44	0.46	0.54
wish									0	0	0	0.02	0.03	0.03	0.05	0.05	0.05	0.11	0.16	0.15	0.26	0.25	0.37
flew									0	0	0.01	0.01	0.03	0.02	0.05	0.05	0.07	0.07	0.19	0.13	0.26	0.16	0.27
clean (action)	0	0	0	0	0	0	0.01	0.04	0.03	0.07	0.14	0.21	0.28	0.28	0.42	0.46	0.56	0.61	0.7	0.67	0.86	0.75	0.9
